year,state,candidate,party,outcome,incumbent,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian and Pacific Islander and Other,Less than Bachelor's degree,Bachelor's degree,Graduate or professional degree,Under 18 years,18 to 29 years,30 to 44 years,45 to 64 years,65 years and over,Disposable Income Per Capita,GDP Growth,Avg Unemployment,turnout
1980,Arkansas,Dale Bumpers,democrat,1.0,1,2280006,0.483262393469143,0.5167376065308571,0.8265149817001496,0.16355545304298602,0.005594006778955201,0.002658449791241857,0.6365649435115128,0.03909942541988487,0.02784978894583376,0.2965739379219379,0.19998581652212802,0.17494374741573004,0.19305583442072974,0.13544066371947672,6355.0,-1.5,7.8,0.52
1980,Arkansas,Bill Clark,republican,0.0,0,2280006,0.483262393469143,0.5167376065308571,0.8265149817001496,0.16355545304298602,0.005594006778955201,0.002658449791241857,0.6365649435115128,0.03909942541988487,0.02784978894583376,0.2965739379219379,0.19998581652212802,0.17494374741573004,0.19305583442072974,0.13544066371947672,6355.0,-1.5,7.8,0.52
1980,California,Paul Gann,republican,0.0,0,23058690,0.4921575800897669,0.5078424199102332,0.7778976485475191,0.0771028145126269,0.009954963248179738,0.03822418800645977,0.6079987949724122,0.057581850706661435,0.06373953035969215,0.27089198534298303,0.2338766003820041,0.199142064293552,0.19441970868539826,0.10166964129606447,9410.0,3.0,7.033333333333334,0.562
1980,California,James C. (Jim) Griffin,other,0.0,0,23058690,0.4921575800897669,0.5078424199102332,0.7778976485475191,0.0771028145126269,0.009954963248179738,0.03822418800645977,0.6079987949724122,0.057581850706661435,0.06373953035969215,0.27089198534298303,0.2338766003820041,0.199142064293552,0.19441970868539826,0.10166964129606447,9410.0,3.0,7.033333333333334,0.562
1980,California,David Wald,other,0.0,0,23058690,0.4921575800897669,0.5078424199102332,0.7778976485475191,0.0771028145126269,0.009954963248179738,0.03822418800645977,0.6079987949724122,0.057581850706661435,0.06373953035969215,0.27089198534298303,0.2338766003820041,0.199142064293552,0.19441970868539826,0.10166964129606447,9410.0,3.0,7.033333333333334,0.562
1980,California,David Bergland,other,0.0,0,23058690,0.4921575800897669,0.5078424199102332,0.7778976485475191,0.0771028145126269,0.009954963248179738,0.03822418800645977,0.6079987949724122,0.057581850706661435,0.06373953035969215,0.27089198534298303,0.2338766003820041,0.199142064293552,0.19441970868539826,0.10166964129606447,9410.0,3.0,7.033333333333334,0.562
1980,California,Alan Cranston,democrat,1.0,2,23058690,0.4921575800897669,0.5078424199102332,0.7778976485475191,0.0771028145126269,0.009954963248179738,0.03822418800645977,0.6079987949724122,0.057581850706661435,0.06373953035969215,0.27089198534298303,0.2338766003820041,0.199142064293552,0.19441970868539826,0.10166964129606447,9410.0,3.0,7.033333333333334,0.562
1980,Colorado,Earl Higgerson,other,0.0,0,2849521,0.4964141706014551,0.5035858293985449,0.8981143355943653,0.0346663285391029,0.007155759299993236,0.0061183717127750725,0.5788274701127231,0.0756942071772908,0.0632722280292336,0.2817131520960077,0.255365396716174,0.20664027813170094,0.17214256641786452,0.08413860663825322,8549.0,3.6,6.033333333333334,0.591
1980,Colorado,Henry John Olshaw,other,0.0,0,2849521,0.4964141706014551,0.5035858293985449,0.8981143355943653,0.0346663285391029,0.007155759299993236,0.0061183717127750725,0.5788274701127231,0.0756942071772908,0.0632722280292336,0.2817131520960077,0.255365396716174,0.20664027813170094,0.17214256641786452,0.08413860663825322,8549.0,3.6,6.033333333333334,0.591
1980,Colorado,Gary Hart,democrat,1.0,1,2849521,0.4964141706014551,0.5035858293985449,0.8981143355943653,0.0346663285391029,0.007155759299993236,0.0061183717127750725,0.5788274701127231,0.0756942071772908,0.0632722280292336,0.2817131520960077,0.255365396716174,0.20664027813170094,0.17214256641786452,0.08413860663825322,8549.0,3.6,6.033333333333334,0.591
1980,Colorado,Mary Estill Buchanan,republican,0.0,0,2849521,0.4964141706014551,0.5035858293985449,0.8981143355943653,0.0346663285391029,0.007155759299993236,0.0061183717127750725,0.5788274701127231,0.0756942071772908,0.0632722280292336,0.2817131520960077,0.255365396716174,0.20664027813170094,0.17214256641786452,0.08413860663825322,8549.0,3.6,6.033333333333334,0.591
1980,Connecticut,Louis Zemel,other,0.0,0,3089622,0.4817962173859327,0.5182037826140671,0.9080658005182434,0.06834144628748406,0.001525672642372397,0.003007369703315277,0.6002060431942344,0.06975827661882937,0.061257519063015124,0.2684880303885775,0.20527709682788675,0.1917837566985696,0.21886417206156186,0.11558694402340343,9397.0,1.9,5.933333333333334,0.647
1980,Connecticut,Christopher J. Dodd,democrat,1.0,0,3089622,0.4817962173859327,0.5182037826140671,0.9080658005182434,0.06834144628748406,0.001525672642372397,0.003007369703315277,0.6002060431942344,0.06975827661882937,0.061257519063015124,0.2684880303885775,0.20527709682788675,0.1917837566985696,0.21886417206156186,0.11558694402340343,9397.0,1.9,5.933333333333334,0.647
1980,Connecticut,Gerard G. Brennan,other,0.0,0,3089622,0.4817962173859327,0.5182037826140671,0.9080658005182434,0.06834144628748406,0.001525672642372397,0.003007369703315277,0.6002060431942344,0.06975827661882937,0.061257519063015124,0.2684880303885775,0.20527709682788675,0.1917837566985696,0.21886417206156186,0.11558694402340343,9397.0,1.9,5.933333333333334,0.647
1980,Connecticut,James L. Buckley,republican,0.0,0,3089622,0.4817962173859327,0.5182037826140671,0.9080658005182434,0.06834144628748406,0.001525672642372397,0.003007369703315277,0.6002060431942344,0.06975827661882937,0.061257519063015124,0.2684880303885775,0.20527709682788675,0.1917837566985696,0.21886417206156186,0.11558694402340343,9397.0,1.9,5.933333333333334,0.647
1980,Florida,Bill Gunter,democrat,0.0,0,9427163,0.4793073148203024,0.5206926851796977,0.8406842974832385,0.13799040507302907,0.002541412811496072,0.004019702772491307,0.6569385859082797,0.057078125362499676,0.04165832748661519,0.24416199203647795,0.19462665944823065,0.17081056469682387,0.21824996195784416,0.1721508218606227,7942.0,4.9,6.2,0.52
1980,Florida,Paula Hawkins,republican,1.0,0,9427163,0.4793073148203024,0.5206926851796977,0.8406842974832385,0.13799040507302907,0.002541412811496072,0.004019702772491307,0.6569385859082797,0.057078125362499676,0.04165832748661519,0.24416199203647795,0.19462665944823065,0.17081056469682387,0.21824996195784416,0.1721508218606227,7942.0,4.9,6.2,0.52
1980,Georgia,Herman E. Talmadge,democrat,0.0,4,5361593,0.4831157971175669,0.516884202882433,0.7242418024488564,0.2679044220234783,0.0018233692958029288,0.003413048520450434,0.608347079010749,0.0505690874968634,0.0356882927366865,0.30478617187568524,0.22380454654547546,0.19599182724638275,0.1814728470267212,0.09394460730573416,6900.0,1.2,6.816666666666666,0.42100000000000004
1980,Georgia,Mack Mattingly,republican,1.0,0,5361593,0.4831157971175669,0.516884202882433,0.7242418024488564,0.2679044220234783,0.0018233692958029288,0.003413048520450434,0.608347079010749,0.0505690874968634,0.0356882927366865,0.30478617187568524,0.22380454654547546,0.19599182724638275,0.1814728470267212,0.09394460730573416,6900.0,1.2,6.816666666666666,0.42100000000000004
1980,Hawaii,Bud Shasteen,other,0.0,0,950337,0.5131858029013651,0.4868141970986351,0.3451293444560828,0.017713889817058792,0.002933314740970749,0.6097716835287432,0.5897649823773179,0.06474973570801534,0.0570270307757752,0.2889597772756467,0.2509596307727637,0.19802098329021334,0.1865084044006904,0.07555120426068562,9281.0,3.5,4.999999999999999,0.49200000000000005
1980,Hawaii,Daniel K. Inouye,democrat,1.0,3,950337,0.5131858029013651,0.4868141970986351,0.3451293444560828,0.017713889817058792,0.002933314740970749,0.6097716835287432,0.5897649823773179,0.06474973570801534,0.0570270307757752,0.2889597772756467,0.2509596307727637,0.19802098329021334,0.1865084044006904,0.07555120426068562,9281.0,3.5,4.999999999999999,0.49200000000000005
1980,Hawaii,Cooper Brown,republican,0.0,0,950337,0.5131858029013651,0.4868141970986351,0.3451293444560828,0.017713889817058792,0.002933314740970749,0.6097716835287432,0.5897649823773179,0.06474973570801534,0.0570270307757752,0.2889597772756467,0.2509596307727637,0.19802098329021334,0.1865084044006904,0.07555120426068562,9281.0,3.5,4.999999999999999,0.49200000000000005
1980,Idaho,Steve Symms,republican,1.0,0,937653,0.4992933944335747,0.5007066055664253,0.9591068668858362,0.002824480934337445,0.01089405248276909,0.003943656888495185,0.5830476434068472,0.05039755617115826,0.039284718656593436,0.32673354473404004,0.22255318280560488,0.18373936684825853,0.16985057866041964,0.09712332695167714,7161.0,0.6,7.933333333333334,0.7040000000000001
1980,Idaho,Frank Church,democrat,0.0,4,937653,0.4992933944335747,0.5007066055664253,0.9591068668858362,0.002824480934337445,0.01089405248276909,0.003943656888495185,0.5830476434068472,0.05039755617115826,0.039284718656593436,0.32673354473404004,0.22255318280560488,0.18373936684825853,0.16985057866041964,0.09712332695167714,7161.0,0.6,7.933333333333334,0.7040000000000001
1980,Idaho,Larry Fullmer,other,0.0,0,937653,0.4992933944335747,0.5007066055664253,0.9591068668858362,0.002824480934337445,0.01089405248276909,0.003943656888495185,0.5830476434068472,0.05039755617115826,0.039284718656593436,0.32673354473404004,0.22255318280560488,0.18373936684825853,0.16985057866041964,0.09712332695167714,7161.0,0.6,7.933333333333334,0.7040000000000001
1980,Illinois,David C. O'Neal,republican,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Alan J. Dixon,democrat,1.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Sidney Lens,other,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Bruce Green,other,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Michael Soriano,other,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Charles F. Wilson,other,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Illinois,Burton Lee Artz,other,0.0,0,11426109,0.4845103095973936,0.5154896904026065,0.8138428327714999,0.1463741565094686,0.0016969631668057733,0.009916407422133844,0.6130573291698922,0.05561980860148097,0.04449165768578933,0.28642228277111315,0.22085301027639392,0.1845186606678588,0.1992953242417284,0.10891072204290576,8674.0,-3.4,8.433333333333332,0.619
1980,Indiana,Birch Bayh,democrat,0.0,3,5484830,0.48562583761081896,0.5143741623891811,0.9129887898318724,0.07525176571562481,0.0017122205472996784,0.0034611174002590057,0.6259061947305813,0.0391442319775015,0.03686739710316245,0.2979786979735097,0.22132835464182052,0.18219399472495998,0.1937709711937776,0.10472798146593297,7568.0,-5.3,10.266666666666666,0.5920000000000001
1980,Indiana,Dan Quayle,republican,1.0,0,5484830,0.48562583761081896,0.5143741623891811,0.9129887898318724,0.07525176571562481,0.0017122205472996784,0.0034611174002590057,0.6259061947305813,0.0391442319775015,0.03686739710316245,0.2979786979735097,0.22132835464182052,0.18219399472495998,0.1937709711937776,0.10472798146593297,7568.0,-5.3,10.266666666666666,0.5920000000000001
1980,Iowa,Charles E. Grassley,republican,1.0,0,2927513,0.4862747396874794,0.5137252603125207,0.9760102946774172,0.014209735496877096,0.0021295251281209654,0.0038507777325684773,0.6267758476282781,0.05134272875866852,0.0354177253888423,0.2858884682078724,0.2206855327230457,0.16979044545621136,0.1926630743620752,0.1309724792507958,7842.0,-2.6,6.383333333333333,0.635
1980,Iowa,Garry De Young,other,0.0,0,2927513,0.4862747396874794,0.5137252603125207,0.9760102946774172,0.014209735496877096,0.0021295251281209654,0.0038507777325684773,0.6267758476282781,0.05134272875866852,0.0354177253888423,0.2858884682078724,0.2206855327230457,0.16979044545621136,0.1926630743620752,0.1309724792507958,7842.0,-2.6,6.383333333333333,0.635
1980,Iowa,John Ingram Henderson,other,0.0,0,2927513,0.4862747396874794,0.5137252603125207,0.9760102946774172,0.014209735496877096,0.0021295251281209654,0.0038507777325684773,0.6267758476282781,0.05134272875866852,0.0354177253888423,0.2858884682078724,0.2206855327230457,0.16979044545621136,0.1926630743620752,0.1309724792507958,7842.0,-2.6,6.383333333333333,0.635
1980,Iowa,Robert V. Hengerer,other,0.0,0,2927513,0.4862747396874794,0.5137252603125207,0.9760102946774172,0.014209735496877096,0.0021295251281209654,0.0038507777325684773,0.6267758476282781,0.05134272875866852,0.0354177253888423,0.2858884682078724,0.2206855327230457,0.16979044545621136,0.1926630743620752,0.1309724792507958,7842.0,-2.6,6.383333333333333,0.635
1980,Iowa,John Culver,democrat,0.0,1,2927513,0.4862747396874794,0.5137252603125207,0.9760102946774172,0.014209735496877096,0.0021295251281209654,0.0038507777325684773,0.6267758476282781,0.05134272875866852,0.0354177253888423,0.2858884682078724,0.2206855327230457,0.16979044545621136,0.1926630743620752,0.1309724792507958,7842.0,-2.6,6.383333333333333,0.635
1980,Kansas,Bob Dole,republican,1.0,2,2352289,0.4893872511142143,0.5106127488857857,0.9198002447932391,0.053028235095988085,0.007471604191382708,0.0049111903775544965,0.6179368756634798,0.05820315956639632,0.048365810165279084,0.2753413488937224,0.22796842017797925,0.17306607501675408,0.1949235110049181,0.12870064490662436,8047.0,-1.2,4.666666666666667,0.575
1980,Kansas,John Simpson,democrat,0.0,0,2352289,0.4893872511142143,0.5106127488857857,0.9198002447932391,0.053028235095988085,0.007471604191382708,0.0049111903775544965,0.6179368756634798,0.05820315956639632,0.048365810165279084,0.2753413488937224,0.22796842017797925,0.17306607501675408,0.1949235110049181,0.12870064490662436,8047.0,-1.2,4.666666666666667,0.575
1980,Kentucky,Wendell H. Ford,democrat,1.0,1,3658325,0.4891330862274642,0.5108669137725358,0.9236714098187022,0.07077790239730246,0.0012259796839041786,0.002879987484768254,0.6328164847381292,0.0357813077410154,0.0315515770471827,0.299452377876694,0.22167334331599875,0.18129229681166947,0.18710355045729102,0.11047843153834692,6631.0,-3.5,8.199999999999998,0.505
1980,Kentucky,Mary Louise Foust,republican,0.0,0,3658325,0.4891330862274642,0.5108669137725358,0.9236714098187022,0.07077790239730246,0.0012259796839041786,0.002879987484768254,0.6328164847381292,0.0357813077410154,0.0315515770471827,0.299452377876694,0.22167334331599875,0.18129229681166947,0.18710355045729102,0.11047843153834692,6631.0,-3.5,8.199999999999998,0.505
1980,Louisiana,Naomi Bracey,other,0.0,0,4204492,0.4853710829713837,0.5146289170286166,0.6951839110502132,0.29311785621001185,0.002942838192897645,0.00507739459442913,0.599124530342232,0.04601816381607282,0.035618463712417885,0.31888470398072943,0.2329279310670493,0.17650061607262654,0.17706628673838656,0.09462046214120656,6896.0,3.1,6.683333333333334,0.54
1980,Louisiana,Louis Woody Jenkins,democrat,0.0,0,4204492,0.4853710829713837,0.5146289170286166,0.6951839110502132,0.29311785621001185,0.002942838192897645,0.00507739459442913,0.599124530342232,0.04601816381607282,0.035618463712417885,0.31888470398072943,0.2329279310670493,0.17650061607262654,0.17706628673838656,0.09462046214120656,6896.0,3.1,6.683333333333334,0.54
1980,Louisiana,Russell B. Long,democrat,1.0,6,4204492,0.4853710829713837,0.5146289170286166,0.6951839110502132,0.29311785621001185,0.002942838192897645,0.00507739459442913,0.599124530342232,0.04601816381607282,0.035618463712417885,0.31888470398072943,0.2329279310670493,0.17650061607262654,0.17706628673838656,0.09462046214120656,6896.0,3.1,6.683333333333334,0.54
1980,Louisiana,Jerry C. Bardwell,republican,0.0,0,4204492,0.4853710829713837,0.5146289170286166,0.6951839110502132,0.29311785621001185,0.002942838192897645,0.00507739459442913,0.599124530342232,0.04601816381607282,0.035618463712417885,0.31888470398072943,0.2329279310670493,0.17650061607262654,0.17706628673838656,0.09462046214120656,6896.0,3.1,6.683333333333334,0.54
1980,Louisiana,Robert Max Ross,republican,0.0,0,4204492,0.4853710829713837,0.5146289170286166,0.6951839110502132,0.29311785621001185,0.002942838192897645,0.00507739459442913,0.599124530342232,0.04601816381607282,0.035618463712417885,0.31888470398072943,0.2329279310670493,0.17650061607262654,0.17706628673838656,0.09462046214120656,6896.0,3.1,6.683333333333334,0.54
1980,Maryland,Charles McC. Mathias Jr. ,republican,1.0,2,4160525,0.4843751231489014,0.5156248768510986,0.754908064230154,0.2248573137391912,0.0020959207731871547,0.013863100856705834,0.5950037644766892,0.059933871421005584,0.06492899360329263,0.2802435737397664,0.22074264126036347,0.20426175142270608,0.20237989110053636,0.0923721424766284,8762.0,0.4,6.783333333333332,0.525
1980,Maryland,Edward T. Conroy,democrat,0.0,0,4160525,0.4843751231489014,0.5156248768510986,0.754908064230154,0.2248573137391912,0.0020959207731871547,0.013863100856705834,0.5950037644766892,0.059933871421005584,0.06492899360329263,0.2802435737397664,0.22074264126036347,0.20426175142270608,0.20237989110053636,0.0923721424766284,8762.0,0.4,6.783333333333332,0.525
1980,Missouri,Gene McNary,republican,0.0,0,4896647,0.4810668352926309,0.5189331647073692,0.8851894713490729,0.10414525321900904,0.0029618069566699212,0.004357393497102402,0.6331508565177253,0.04837263964678762,0.038955533253674735,0.27913062189278204,0.2131161087404161,0.1774129141059131,0.19936168939620733,0.13097866586468165,7592.0,-3.9,7.55,0.595
1980,Missouri,Thomas F. Eagleton,democrat,1.0,2,4896647,0.4810668352926309,0.5189331647073692,0.8851894713490729,0.10414525321900904,0.0029618069566699212,0.004357393497102402,0.6331508565177253,0.04837263964678762,0.038955533253674735,0.27913062189278204,0.2131161087404161,0.1774129141059131,0.19936168939620733,0.13097866586468165,7592.0,-3.9,7.55,0.595
1980,Missouri,Martha Pettis,other,0.0,0,4896647,0.4810668352926309,0.5189331647073692,0.8851894713490729,0.10414525321900904,0.0029618069566699212,0.004357393497102402,0.6331508565177253,0.04837263964678762,0.038955533253674735,0.27913062189278204,0.2131161087404161,0.1774129141059131,0.19936168939620733,0.13097866586468165,7592.0,-3.9,7.55,0.595
1980,Nevada,Allen Hacker,other,0.0,0,760359,0.5057022547565212,0.4942977452434789,0.8818399753538255,0.06380652677761606,0.0180769323341593,0.013895732722618348,0.6380017426884899,0.04899125118436176,0.04129147669888145,0.2718329563709085,0.2300646675144247,0.2145302401335183,0.2038330146841702,0.0797391212969778,9597.0,2.8,6.366666666666667,0.519
1980,Nevada,Paul Laxalt,republican,1.0,1,760359,0.5057022547565212,0.4942977452434789,0.8818399753538255,0.06380652677761606,0.0180769323341593,0.013895732722618348,0.6380017426884899,0.04899125118436176,0.04129147669888145,0.2718329563709085,0.2300646675144247,0.2145302401335183,0.2038330146841702,0.0797391212969778,9597.0,2.8,6.366666666666667,0.519
1980,Nevada,Mary Gojack,democrat,0.0,0,760359,0.5057022547565212,0.4942977452434789,0.8818399753538255,0.06380652677761606,0.0180769323341593,0.013895732722618348,0.6380017426884899,0.04899125118436176,0.04129147669888145,0.2718329563709085,0.2300646675144247,0.2145302401335183,0.2038330146841702,0.0797391212969778,9597.0,2.8,6.366666666666667,0.519
1980,New Hampshire,Warren Rudman,republican,1.0,0,901745,0.4868483254641927,0.5131516745358072,0.9899479051522336,0.00451766858748176,0.001462499109429333,0.00289379526004363,0.606247602085717,0.06589663774572152,0.043939735701037375,0.2832418428983257,0.2195449064964912,0.19496158153384435,0.1904919960992604,0.1117596729720786,7848.0,2.6,4.783333333333333,0.609
1980,New Hampshire,John A. Durkin,democrat,0.0,1,901745,0.4868483254641927,0.5131516745358072,0.9899479051522336,0.00451766858748176,0.001462499109429333,0.00289379526004363,0.606247602085717,0.06589663774572152,0.043939735701037375,0.2832418428983257,0.2195449064964912,0.19496158153384435,0.1904919960992604,0.1117596729720786,7848.0,2.6,4.783333333333333,0.609
1980,New York,Richard Savadel,other,0.0,0,17514833,0.4745126835044148,0.5254873164955853,0.8047952561058427,0.1348306214495434,0.002407506675805637,0.01137744014633668,0.6141511169444853,0.05652359727618616,0.059231336774333336,0.2700143734257683,0.2050985192252317,0.1888059599103684,0.2138494767421082,0.12223167069652185,8442.0,0.0,7.566666666666666,0.53
1980,New York,Thomas Soto,other,0.0,0,17514833,0.4745126835044148,0.5254873164955853,0.8047952561058427,0.1348306214495434,0.002407506675805637,0.01137744014633668,0.6141511169444853,0.05652359727618616,0.059231336774333336,0.2700143734257683,0.2050985192252317,0.1888059599103684,0.2138494767421082,0.12223167069652185,8442.0,0.0,7.566666666666666,0.53
1980,New York,William R. Scott,other,0.0,0,17514833,0.4745126835044148,0.5254873164955853,0.8047952561058427,0.1348306214495434,0.002407506675805637,0.01137744014633668,0.6141511169444853,0.05652359727618616,0.059231336774333336,0.2700143734257683,0.2050985192252317,0.1888059599103684,0.2138494767421082,0.12223167069652185,8442.0,0.0,7.566666666666666,0.53
1980,New York,Victor A. Nieto,other,0.0,0,17514833,0.4745126835044148,0.5254873164955853,0.8047952561058427,0.1348306214495434,0.002407506675805637,0.01137744014633668,0.6141511169444853,0.05652359727618616,0.059231336774333336,0.2700143734257683,0.2050985192252317,0.1888059599103684,0.2138494767421082,0.12223167069652185,8442.0,0.0,7.566666666666666,0.53
