YEAR,STATE,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian and Pacific Islander and Other,Less than Bachelor's degree,Bachelor's degree,Graduate or professional degree,Under 18 years,18 to 29 years,30 to 44 years,45 to 64 years,65 years and over
1981,Maine,1124660.0,0.4856890082335995,0.5143109917664005,0.989611971618089,0.0030062418864367896,0.0038811729767218536,0.002732381341916668,0.62304696530507,0.058061102911102024,0.03243913716145324,0.28576369747301406,0.20777390500240073,0.18608468337097434,0.1950794017747586,0.12529831237885228
1981,Maryland,4216975.0,0.48442544715109764,0.5155745528489023,0.7508088143752334,0.22703905050421214,0.002152016552149349,0.016113209113167614,0.593090307625727,0.06461693512529716,0.0655289632971502,0.276864339959331,0.2188241571268504,0.20903846951902727,0.20145957706649908,0.0938134563282922
1981,Massachusetts,5737037.0,0.4760110489090449,0.5239889510909551,0.9374879402032792,0.03852668197886819,0.0016032666339784805,0.009171110453009106,0.6057864015867425,0.07317679840656423,0.06095655300811203,0.2597837524840785,0.22192780001244544,0.1871514860371303,0.20449824534860067,0.1266387161177451
1981,Michigan,9262078.0,0.48759997486525164,0.5124000251347484,0.8522145894258286,0.12925576744225217,0.00484977561190912,0.006763169129001073,0.6146636856221681,0.04667915774408291,0.04149187687687363,0.29712403631236967,0.22292470436979692,0.18757864055992618,0.19387873865886252,0.09849388009904472
1981,Minnesota,4075970.0,0.49014737596204094,0.5098526240379591,0.9671378837430109,0.01283743501546871,0.009011351899057158,0.007906338859216334,0.6030235747564383,0.0648746188023955,0.044022649823232264,0.28749181176505223,0.2261873860700643,0.1870278731197727,0.1816365184238353,0.11765641062127542
1981,Mississippi,2520638.0,0.4815756963118068,0.5184243036881933,0.6409615343417023,0.3519390725681355,0.002742956346766176,0.0030742216851447927,0.6021269218348688,0.04479302462313113,0.029028761765870388,0.3230122691159936,0.2126120450457384,0.17174818438823822,0.1778323583156328,0.11479514313439693
1981,Missouri,4916686.0,0.481114108161473,0.518885891838527,0.8844193019444399,0.10441687754719338,0.003044937179230075,0.005076996985367786,0.6320299893058048,0.051446034991862406,0.03904357528628023,0.27711409677168725,0.2103919184588969,0.18201386055566696,0.19865840527542333,0.13182171893832553
1981,Montana,786690.0,0.4990847729092781,0.5009152270907219,0.9417953704762995,0.002209256505103662,0.04792230738918761,0.003936747638841221,0.5979826869542005,0.06453876368073828,0.042822458655887324,0.29477303639298835,0.22307770532229976,0.1904536729842759,0.18420851923883613,0.10748706606159987
1981,Nebraska,1569825.0,0.4878849553294157,0.5121150446705843,0.9505645533737836,0.030542257894988295,0.005826127116079818,0.005217142038125269,0.6158482633414553,0.05769878808147405,0.04141417036930868,0.2848534072269202,0.22009141146306116,0.17720510247957574,0.18682655710031373,0.13102352173012916
1981,Nevada,800493.0,0.5060131693843669,0.49398683061563314,0.8782750130232244,0.06396433198041707,0.017918957442476072,0.01949548590680993,0.6391473754298913,0.05088114449470514,0.04066119254009717,0.2695826197106033,0.22651166218817653,0.21800065709506516,0.20376068247942206,0.0821443785267329
1981,New Hampshire,920610.0,0.4871357035009396,0.5128642964990604,0.9890735490598624,0.004696885760528346,0.0015044372752848654,0.0036540989126774637,0.6041200942853108,0.07027297118215096,0.0446258459065185,0.28033803673651164,0.21731026167432463,0.20090592107407046,0.1895992874289873,0.11184649308610595
1981,New Jersey,7364823.0,0.479714447991486,0.520285552008514,0.8357068459079058,0.125584688185989,0.0013849620011234486,0.01485208809498884,0.607909517988416,0.07025572780228391,0.051319223829276006,0.27032027789398333,0.1963854392698915,0.19601027750429303,0.22054379310948818,0.11674021222234397
1981,New Mexico,1302894.0,0.49286971925574913,0.5071302807442509,0.7603511874335134,0.01770750345001205,0.08193298917640268,0.005931411150868759,0.578208971719879,0.04968017352140696,0.051487688177242356,0.32075287782428963,0.22535831771425766,0.1889954209628719,0.1759329615456054,0.08896042195297545
1981,New York,17558072.0,0.47496228515294847,0.5250377148470515,0.7992702160009367,0.1370206250435697,0.0025052295035582497,0.018850133431506603,0.612840578396079,0.060269658308725466,0.05984193480924329,0.2669918997940093,0.20423051004688897,0.1933616629434029,0.2123519028740741,0.12306402434162475
1981,North Carolina,5881766.0,0.485463889586903,0.514536110413097,0.758372570415076,0.2242615568181393,0.011214318964746303,0.003935892723375939,0.6335714477590574,0.053604648671844474,0.03070438368340393,0.28184307230175426,0.2252163720896071,0.19446591380887984,0.19592363926072542,0.10255100253903335
1981,North Dakota,652717.0,0.5031675289597176,0.4968324710402824,0.9596164953570996,0.0037857141762816043,0.030569144054774122,0.003511475876988036,0.6144040985603255,0.05956639707560857,0.032389228409862164,0.29260920123116146,0.23848007635774768,0.1675044467970039,0.1781599069734663,0.12324636864062066
1981,Ohio,10797630.0,0.4831742706501334,0.5168257293498666,0.8897446013615951,0.0997202163808169,0.00144050129519163,0.004923858291124997,0.6266029675030539,0.04955735656806169,0.037310039332705415,0.2865739981829346,0.21497421193354468,0.18666318442102572,0.20348150473761373,0.1083071007248813
1981,Oklahoma,3025290.0,0.48812014715944585,0.5118798528405542,0.8604342063074945,0.06769929494362524,0.056597549325849754,0.00653325796865755,0.6209325386987694,0.054173318921491825,0.04207927173923822,0.28257919075526644,0.21639082534236387,0.18512241801612409,0.19158031130899847,0.12432725457724714
1981,Oregon,2633105.0,0.4924095317125599,0.5075904682874401,0.948081447568555,0.014224271345047007,0.011571509681535678,0.015555019644108381,0.6106600382438224,0.06101541715958916,0.05343653215500331,0.2746024180577683,0.22182138577838711,0.2018221833158951,0.18655313783536928,0.11520087501258021
1981,Pennsylvania,11863895.0,0.47898181836572223,0.5210181816342778,0.8992338519516567,0.08810917493791036,0.0009383090460594939,0.005943579237678688,0.6453565207716353,0.05173326297982239,0.03946098646355181,0.2632605902193167,0.20622906726669446,0.17885517361709624,0.22261382117761494,0.1290413477192777
1981,Rhode Island,947154.0,0.4764283316123883,0.5235716683876117,0.9506458295060782,0.028887593780947976,0.0033827656326215166,0.006986192319306047,0.6405727051778275,0.05761576258982172,0.04507397952180955,0.25640075425960296,0.21717165318417067,0.1780945865191933,0.2143294543442777,0.13400355169275535
1981,South Carolina,3121820.0,0.4862589771351327,0.5137410228648673,0.6880041129853739,0.30365908348335263,0.002160278299197263,0.004282758134677848,0.6154297813454972,0.05124222408723117,0.03116643496421959,0.3017361667232576,0.2307887706530165,0.1903085379682365,0.18512790615730568,0.09203861849818375
1981,South Dakota,690768.0,0.4931945313042874,0.5068054686957126,0.9262733652977555,0.003115373034072221,0.06597294605424686,0.0027751719824890557,0.6140252588423321,0.05575822852245616,0.031224665879137425,0.29764841451833324,0.22029538137261714,0.16270441016375975,0.1875868598429574,0.13176493410233248
1981,Tennessee,4591120.0,0.48280158218473923,0.5171984178152608,0.8359546254508704,0.15787171757653906,0.0015323058425830735,0.0033220652041331964,0.6355311993587621,0.048081731690742126,0.033199524299081705,0.282841659551482,0.21542651901932425,0.1939563766575476,0.19503868337137778,0.11273676140026835
1981,Texas,14229191.0,0.4918567049946831,0.5081432950053169,0.7943567557705846,0.11980589760865533,0.003570969003086683,0.00944733962738992,0.5940878156741307,0.05910328984971809,0.04407425552162453,0.3026247943400296,0.2310460939065334,0.19169845987730433,0.17826811095585124,0.09636254092028142
1981,Utah,1461037.0,0.495881350027412,0.5041186499725879,0.9472703292250642,0.006632960014017441,0.013759405134846003,0.013842223023783792,0.5280571265477876,0.056605684866297024,0.04607617740002478,0.369672362849127,0.24050794059288028,0.17008056606369312,0.14498400793409064,0.07475512256020894
1981,Vermont,511456.0,0.4870018144278296,0.5129981855721705,0.9913892886191579,0.002322780454232622,0.002088156165926297,0.003206531940186448,0.5958049177250829,0.07002361884502284,0.04870213664518551,0.28412610273415506,0.22671353938559718,0.19497082838015392,0.18046322655321279,0.11372630294688106
1981,Virginia,5346818.0,0.48969499242353115,0.5103050075764688,0.7923114270955174,0.18864771533274557,0.0018831761245660503,0.013198317204737471,0.602568854971312,0.06697684491972608,0.05478398554055889,0.27574044974038764,0.22807602577832273,0.20813070502867312,0.19354726493402244,0.09450555451859405
1981,Washington,4132156.0,0.4966673571859339,0.5033326428140661,0.9174363213779925,0.025556634357463755,0.015441817782290892,0.027009386867291554,0.6047857341300764,0.062353889833781685,0.057073837483386396,0.27573015152380503,0.22853227225690415,0.2037335957306549,0.18756407066916156,0.10443990981947439
1981,West Virginia,1949644.0,0.48491314311741013,0.5150868568825898,0.9615181027920995,0.033360449394863885,0.0012089386575190137,0.0030272193282465925,0.6452747270783794,0.037031888898691245,0.030495823852970082,0.2870452246666571,0.2072604024119275,0.18058065985379895,0.2031078494330247,0.12200586363459175
1981,Wisconsin,4705767.0,0.489915246547481,0.510084753452519,0.9448168598232765,0.03892436663353711,0.006542610375736836,0.004684252322735061,0.6179317845528689,0.05486353234233654,0.03831723925132715,0.2885438229304596,0.22200929200277023,0.18064812813724096,0.1889039555082094,0.11989480142131984
1981,Wyoming,469557.0,0.5123126691754143,0.4876873308245857,0.9508728439784734,0.006964010759077173,0.017603826585483765,0.004353039141147933,0.5883055731253075,0.06007151421446172,0.040732009106455656,0.3099794061210886,0.25192894579358843,0.19677057311465915,0.16215070800776052,0.07917036696290333
1991,Alabama,4040587.0,0.47917839660425576,0.5208216033957442,0.7364764080070544,0.25261304854962907,0.004085050018722527,0.006825493424594001,0.6328147370666688,0.06965968063551162,0.035187214134975935,0.262038164256827,0.18880845778101052,0.22583476113742879,0.1938847004160534,0.1294339164086802
1991,Alaska,550043.0,0.5269897080773684,0.4730102919226315,0.7553809429444607,0.04081680886767035,0.1558023645424085,0.04799988364546045,0.5482789527364225,0.09235096165208902,0.047234488939955604,0.3133282307019633,0.19850811663815374,0.29583323485618396,0.15166268818983242,0.040667729613866554
1991,Arizona,3665228.0,0.4940186531369945,0.5059813468630056,0.8084588462163882,0.030154740714629487,0.05552915125607465,0.10585726181290768,0.6000472549047426,0.08882803470889124,0.04407911322297003,0.26768293814191096,0.1939109927131409,0.23069751731679447,0.17708257167084832,0.13062598015730537
1991,Arkansas,2350725.0,0.4820112943879016,0.5179887056120984,0.8272954088632231,0.1590624169139308,0.005433642812323857,0.008208531410522286,0.6463006093864658,0.06084846164481171,0.028563102872518054,0.2642295462038307,0.1770058173542205,0.21555562645566792,0.1942941007561497,0.14891490923013112
1991,California,29760021.0,0.5005919518672383,0.49940804813276174,0.6896610388816594,0.0742204113364033,0.00813722544080194,0.22798132434113538,0.586161884764799,0.1025772797673765,0.05119788053913,0.2604408444469848,0.21056147776239809,0.25106282687098913,0.17257363494467964,0.10536121597494841
1991,Colorado,3294394.0,0.49517301209266407,0.5048269879073359,0.8819449039793055,0.04041593082066079,0.008431292674768106,0.06920787252526565,0.5589261636586274,0.12230382886807104,0.057724728736149956,0.26143381757009027,0.1897535631742894,0.27025850581320876,0.17855302067694392,0.10000109276546763
1991,Connecticut,3287116.0,0.4845807084386435,0.5154192915613566,0.869866776834161,0.0834375787164189,0.0020242668649357067,0.04467137758448439,0.5780547446454583,0.11971405937606096,0.07413367827603284,0.22803606565755513,0.192607744904652,0.24556085030160177,0.19814238377958066,0.13565295535661048
1991,Delaware,666168.0,0.4848146413517311,0.5151853586482689,0.8032418248850139,0.1688162745733809,0.0030307670137262673,0.024911133527878854,0.6083720623026023,0.09690498492872669,0.05002942200766173,0.24519490578953057,0.20343066613827143,0.23822068907542843,0.191960586518716,0.12119315247805358
1991,District of Columbia,606900.0,0.46625473718899324,0.5337452628110068,0.2960405338606031,0.658434667984841,0.0024155544570769482,0.04310924369747899,0.5605519855000823,0.1294793211402208,0.11780523974295601,0.19293458559894547,0.2400510792552315,0.2526660075795024,0.186078431372549,0.12826989619377163
1991,Florida,12937926.0,0.48398166754084077,0.5160183324591592,0.830835251337811,0.1359981499353142,0.0028084099414388366,0.030358188785435936,0.6471609128078178,0.0875760921804623,0.043859657258821856,0.22153759420172908,0.17528025743847972,0.22223762912231837,0.19780612441283094,0.18313839482464192
1991,Georgia,6478216.0,0.4853964424773734,0.5146035575226267,0.7100948779725776,0.26960586062582664,0.00206044380119465,0.018238817600401098,0.6052221784515984,0.08744398149120067,0.04018467429922065,0.26663251117282905,0.20507744724782254,0.24708067776684198,0.1802139663141828,0.10099539749832362
1991,Hawaii,1108229.0,0.5088217326924309,0.4911782673075691,0.3335195162732612,0.024539152106649437,0.004601034623710442,0.637340296996379,0.5948508837072483,0.10637512644047395,0.04591560047607489,0.2527690576586608,0.19974481808362712,0.2516239874610753,0.18306505243952287,0.11279708435711391
1991,Idaho,1006749.0,0.4975977130347286,0.5024022869652713,0.9440794080749025,0.0033474083411058763,0.013687622237518984,0.038885561346472655,0.5852958383867279,0.07724666227629727,0.03168416357999859,0.3063375280233703,0.1691722564412778,0.22835979971174544,0.17567834683719577,0.12045206898641071
1991,Illinois,11430602.0,0.48573408469650153,0.5142659153034984,0.7832464116938023,0.1482225520580631,0.0019103105855667094,0.06662072566256791,0.597470106998739,0.09633727077541498,0.04830410506813202,0.2577612272739441,0.1922068496479888,0.2370163006287858,0.1873402643185372,0.12567535813074412
1991,Indiana,5544159.0,0.4848852639327263,0.5151147360672736,0.9055836962828808,0.07793643724864312,0.0022943064944565984,0.014185559974019504,0.6317441473089065,0.064948894863946,0.04041316275380991,0.26261223749174584,0.18992204227909049,0.2319908213310621,0.18990202120826621,0.12557287768983538
1991,Iowa,2776755.0,0.4843070418528102,0.5156929581471899,0.9662681799438553,0.017318776773608043,0.002646614483452807,0.013766428799083822,0.6254602944804277,0.08199355002511925,0.03348692988758461,0.25889212408008627,0.17658345802924638,0.2223184976708424,0.18875125821327413,0.1534546620065508
1991,Kansas,2477574.0,0.49025579054349133,0.5097442094565087,0.9008756146133274,0.05774842648494051,0.008865527326328093,0.032510431575404,0.591748218216691,0.0965613943317132,0.04449271747281817,0.26704106517101,0.184017510677784,0.23130489745210436,0.17936780092138518,0.13826872577771643
1991,Kentucky,3685296.0,0.484421061428987,0.515578938571013,0.9203689472975848,0.07133945278751015,0.0015654102139963791,0.006726189700908693,0.6486938905314525,0.056726786667882306,0.03527369307648558,0.25889209442063815,0.19029190599615337,0.23278700001302474,0.1913512510256978,0.126677748544486
1991,Louisiana,4219973.0,0.48137416992952325,0.5186258300704768,0.6727858211415096,0.3078884627934823,0.004393630006637483,0.014932086058370516,0.6063825526845787,0.06828337527278018,0.034034340978010995,0.2908238986363183,0.19191734165123805,0.22855193623276737,0.1775708043629663,0.11113601911670999
1991,Maine,1227928.0,0.48687708074089037,0.5131229192591097,0.984064212233942,0.00418428442058492,0.004884651217335219,0.0068668521281378065,0.6208279312793584,0.08752956199386283,0.03975477389553785,0.251645047592367,0.18123619625906404,0.24415682352711235,0.18991422949879797,0.13304770312265865
1991,Maryland,4781468.0,0.48492868717306065,0.5150713128269393,0.7098163158260183,0.24885641815442455,0.002712974341771188,0.03861429167778598,0.5739557391161041,0.11144757216821277,0.07152866023572677,0.2430720021549867,0.1996393157917192,0.25680565048223686,0.1922564367261268,0.10822659484493047
1991,Massachusetts,6016425.0,0.4801431082411897,0.5198568917588102,0.898436197575803,0.04988510618847571,0.0020345969574955226,0.049644099278225856,0.5802346077612536,0.12412986117170911,0.07101958388910358,0.2248968448871215,0.21042712241904454,0.2431505420577835,0.18535093514836468,0.13617455548768578
1991,Michigan,9295297.0,0.4854907809831144,0.5145092190168856,0.834409702024583,0.13896339191743953,0.005985607560468482,0.02064129849750901,0.6188832911955369,0.07549505949083714,0.04078632452518731,0.2645170993460456,0.1902885943289386,0.23844746434675515,0.187497182715087,0.11924965926317363
1991,Minnesota,4375099.0,0.49031644769638355,0.5096835523036164,0.9440689227832331,0.021700994651778164,0.011407513292842059,0.022822569272146757,0.5862390771043123,0.10693129458327685,0.03988504031565914,0.26668722239199616,0.18846842094316038,0.24321003936139501,0.17662366040174177,0.12501065690170668
1991,Mississippi,2573216.0,0.47824084725106636,0.5217591527489336,0.6347935812617362,0.35560831271063137,0.0033129748921194332,0.0062851311355129145,0.6154531916481166,0.06342802158854911,0.030676398716625423,0.2902053306057478,0.19084523024884037,0.21445692860607116,0.17963552224142862,0.12485698829791203
1991,Missouri,5117073.0,0.48158683684989445,0.5184131631501055,0.8767176078981089,0.10713312082903645,0.0038762394048316292,0.012273031868022989,0.6208213171866026,0.08217998844261162,0.03992399561233541,0.25694884556073366,0.1831500156437088,0.22802332505320913,0.19162556406758316,0.14025224967476524
1991,Montana,799065.0,0.4952901203281335,0.5047098796718665,0.9274727337575792,0.002979732562432343,0.05966848754481801,0.00987904613517048,0.5910820771777014,0.09373455225795148,0.036373761834143654,0.27795485974232387,0.1578369719609794,0.242427086657531,0.18850406412494602,0.13327701751421975
1991,Nebraska,1578385.0,0.4874849925715209,0.5125150074284791,0.9380208250838674,0.03636882002806666,0.007862467015335295,0.01774788787273067,0.6012215017248643,0.08947816914124247,0.03738504864149114,0.2718044076698651,0.17809659873858405,0.2285893492398876,0.18018290847923668,0.14132673587242656
1991,Nevada,1201833.0,0.5091223156628251,0.490877684337175,0.842625389717207,0.06554238400842713,0.016339208525643745,0.07549301774872216,0.6506037028439059,0.06978007759813551,0.034358350952253765,0.2470792531075449,0.19098160892569932,0.252704826710533,0.2030373604319402,0.10619695082428257
1991,New Hampshire,1109252.0,0.49000948386840865,0.5099905161315914,0.9803299881361494,0.006489057490993931,0.0019238189338401013,0.011257135439016562,0.5828450162812417,0.1140363055464403,0.0514869479613289,0.25129997511836805,0.194963813452669,0.2603493164763282,0.18067220072625517,0.11271469422637957
1991,New Jersey,7730188.0,0.48325926872671143,0.5167407312732886,0.7930550977544143,0.13412675086298032,0.0019365635091927907,0.07088158787341266,0.5904459244716946,0.11708783796720079,0.05978573871683328,0.23278373048624432,0.18733063154479554,0.24428810787008026,0.20209172144325596,0.1335058086556239
1991,New Mexico,1515069.0,0.4918937685346344,0.5081062314653656,0.7564196746154795,0.019939685915294946,0.08867912946539068,0.1349615100038348,0.576916298861636,0.07771395230184236,0.05070396133773445,0.2948651183543456,0.18342860952207457,0.2365456622767676,0.17753382849229968,0.10762678135451256
1991,New York,17990455.0,0.4794583016382854,0.5205416983617146,0.7440198149518731,0.15892066098383836,0.0034824577810844697,0.09357706628320407,0.5997351929120192,0.09773026863411736,0.0659479151583437,0.23676716347641014,0.19555041826346248,0.23891869327373877,0.19737616419373497,0.13138756079265365
1991,North Carolina,6628637.0,0.48490964281193855,0.5150903571880614,0.7555838402374425,0.2197017275195489,0.012092229518677822,0.01262220272433081,0.6380847223946643,0.08435278625153256,0.03490430989055518,0.24230456427165947,0.20425435877692502,0.23815016571280037,0.19394756418250086,0.12134334705611426
1991,North Dakota,638800.0,0.49812304320601125,0.5018769567939887,0.945745147150908,0.0055165936130244205,0.040571383844708826,0.008166875391358798,0.60509549154665,0.0914261114589856,0.02846117720726362,0.27455385097056983,0.18473231058234188,0.22523638071383845,0.1729367564182843,0.14254070131496557
1991,Ohio,10847115.0,0.4818184374370512,0.5181815625629488,0.87781460784734,0.10646388463660614,0.0018768124058793512,0.013844695110174457,0.6258239172351358,0.07775330122341285,0.03793967336015153,0.2581095526321976,0.18484011647336643,0.23439218630944725,0.1929498304387849,0.12970831414620385
1991,Oklahoma,3145585.0,0.48665637711268334,0.5133436228873167,0.8213136825105664,0.07432671506254003,0.08024580483439488,0.024113797592498692,0.6152531246175195,0.0806320604911328,0.0380768601071025,0.26608945553847696,0.18120572167021395,0.22665132240902724,0.19119368893226538,0.13485981145001646
1991,Oregon,2842321.0,0.49152541180253745,0.5084745881974626,0.9276879705001652,0.016246581578927926,0.013543860809528551,0.042521587111378344,0.6052623894345501,0.09399395775494745,0.045879054476957386,0.25476714276818135,0.16870332379769915,0.25134880965239326,0.18750310045909663,0.13767762332262964
1991,Pennsylvania,11881643.0,0.4792489557210228,0.5207510442789772,0.8854163519304528,0.09172090088887538,0.0012399800263313751,0.021622767154340524,0.6362758079837948,0.083826706458021,0.044497213053783895,0.2352208360409415,0.18069824181723015,0.23036426864533802,0.1997727923655003,0.15394386113099004
1991,Rhode Island,1003464.0,0.4798338555244633,0.5201661444755368,0.9142081828545917,0.03872685019093859,0.0040569467365047475,0.043008020217964966,0.6236317396538391,0.09935981759186178,0.05178362153500275,0.22491090861256607,0.20549815439318203,0.23457642725598526,0.1849872043242209,0.15002730541404574
1991,South Carolina,3486703.0,0.4842712442097879,0.5157287557902122,0.6903295175987172,0.29824278121767184,0.002364984915549159,0.009062716268061833,0.6247962616833151,0.07668132330169791,0.03407545753108309,0.26391895151379396,0.20170631109102208,0.23457088257875708,0.1859613508807604,0.11384250393566644
1991,South Dakota,696004.0,0.4920919994712674,0.5079080005287326,0.9159645634220493,0.004681007580416205,0.07266481227119384,0.006689616726340653,0.6014290147757771,0.08211016028643514,0.030621950448560642,0.28514491296027034,0.17421738955523244,0.21765104798248286,0.17596019563105958,0.14702645387095475
1991,Tennessee,4877185.0,0.4816155220685703,0.5183844779314297,0.8300009124115653,0.15952542296427139,0.0020583594840056303,0.008415305140157694,0.6416904423350764,0.07380240856149603,0.03525353251927085,0.24944799100300685,0.19081334827364554,0.23585982487849036,0.19699867854100264,0.12688015730385457
1991,Texas,16986510.0,0.4925062888138882,0.5074937111861118,0.7520533646993997,0.11901397049776558,0.0038781951089423314,0.1250544696938924,0.585585797200249,0.09012145520180426,0.03963439223242444,0.28468702517468275,0.20154722777074277,0.24092388607194767,0.17178661184669483,0.10105524913593199
1991,Utah,1722850.0,0.4967112633136953,0.5032887366863047,0.9378907043561541,0.006719099167077807,0.014094668717531997,0.04129552775923615,0.5148887018602897,0.08486693560089387,0.03577386307571756,0.3641895696084975,0.19578431088022752,0.21026148532954117,0.14272397480918245,0.0870406593725513
1991,Vermont,562758.0,0.4895390203248999,0.5104609796751002,0.9863706957519929,0.003466854313932454,0.0030137288141616823,0.007148721119913,0.582232504913302,0.10589454081505727,0.05673664345953323,0.2542531603282406,0.19267073946527638,0.25308924973079017,0.18241766443124754,0.1175691860444454
1991,Virginia,6187358.0,0.4903504856192255,0.5096495143807744,0.7744402376587874,0.1879629399171666,0.002469874864198904,0.03512694755984703,0.5887357738149304,0.10936978270854862,0.05876530823010403,0.24319556101327902,0.2091315873430954,0.25183656740081956,0.18844472875175478,0.10739155549105127
